Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


SBI Mutual Fund
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;N.A.;N.A.;N.A.;02-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;N.A.;N.A.;N.A.;03-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;N.A.;N.A.;N.A.;04-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;N.A.;N.A.;N.A.;07-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0802;10.0701;10.0802;08-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0825;10.0724;10.0825;09-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0599;10.07;10-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;11-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;14-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;15-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;16-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;17-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;18-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;21-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;22-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;23-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;24-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;28-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;29-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;30-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;31-Jan-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0599;10.07;01-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;04-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;05-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;06-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;07-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0599;10.0700;08-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;11-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;12-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;13-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;14-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;15-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;18-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;20-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;21-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;25-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;27-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;28-Feb-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;01-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;04-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;05-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;06-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;07-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;08-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;11-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;12-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;13-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;14-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;15-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;18-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;19-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;20-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;21-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;25-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;28-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.078;N.A.;N.A.;31-Mar-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;02-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;03-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;04-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;05-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;08-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;09-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;10-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;12-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;15-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;16-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;17-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;18-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;23-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;25-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;29-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;30-Apr-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;02-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;03-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;06-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;07-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;08-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;09-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;10-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;13-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;14-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;15-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;16-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;17-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;20-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;21-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;23-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;24-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;27-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;28-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;29-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;30-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;31-May-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;03-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;04-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;05-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;06-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;07-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;10-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;11-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;12-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;13-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;14-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;17-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;18-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;19-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;20-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;21-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;24-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;25-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;27-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;28-Jun-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;02-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;03-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;04-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;05-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;08-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;09-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;10-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;11-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;12-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;15-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0515;10.0264;10.0515;16-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0592;10.0341;10.0592;17-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;18-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;19-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0448;10.07;23-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0662;10.0410;10.0662;24-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0693;10.0441;10.0693;25-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;29-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;30-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;31-Jul-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;01-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;02-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;05-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;06-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;07-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;08-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;12-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;13-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;14-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;16-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;19-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;20-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;21-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;22-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;23-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0448;10.0700;26-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;27-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;28-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;29-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;30-Aug-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;02-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;03-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;04-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;05-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;06-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;10-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;11-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;12-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;13-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;16-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;17-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;18-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;19-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;20-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;23-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;24-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;25-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;26-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;27-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;30-Sep-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;01-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;03-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;04-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;07-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;08-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;09-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;10-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;11-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;14-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;15-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;17-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;18-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;21-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;22-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;23-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;24-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;25-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;28-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;29-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;30-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;31-Oct-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.07;10.0197;10.07;01-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;05-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;06-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;07-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;08-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;11-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;12-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;13-Nov-2013
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.0700;10.0197;10.0700;14-Nov-2013
